"gene";"cluster";"celltype";"p_val";"avg_log2FC";"pct.1";"pct.2";"p_val_adj"
"BdiBd21-3.5G0218500";"11";"Unknown 3";8.1915857822735e-14;0.233874985002736;0.781;0.43;3.20028873341861e-09
"BdiBd21-3.3G0735200";"11";"Unknown 3";8.42591897045038e-14;0.521864492280199;0.456;0.191;3.29183802337555e-09
"BdiBd21-3.3G0113300";"11";"Unknown 3";8.75231758882023e-14;0.914165830437578;0.388;0.157;3.41935543560029e-09
"BdiBd21-3.4G0602700";"11";"Unknown 3";8.89528879371745e-14;0.910087323140671;0.331;0.123;3.47521142592953e-09
"BdiBd21-3.3G0722000";"11";"Unknown 3";9.33806878789141e-14;0.641909940643745;0.544;0.26;3.64819671405342e-09
"BdiBd21-3.1G0123300";"11";"Unknown 3";1.06955053138909e-13;-0.343543224519139;0.488;0.221;4.1785200160309e-09
"BdiBd21-3.1G0225100";"11";"Unknown 3";1.11845597186517e-13;0.447812332905267;0.994;0.845;4.36958379088284e-09
"BdiBd21-3.2G0626500";"11";"Unknown 3";1.13869428785935e-13;0.914723804222577;0.275;0.093;4.44865084380892e-09
"BdiBd21-3.4G0010700";"11";"Unknown 3";1.17390214012476e-13;0.745997267518933;0.519;0.25;4.58620088103943e-09
"BdiBd21-3.4G0410900";"11";"Unknown 3";1.18565888940669e-13;0.441002777923053;0.45;0.193;4.63213214913407e-09
"BdiBd21-3.3G0626100";"11";"Unknown 3";1.22620357320183e-13;0.641652737613075;0.656;0.339;4.79053211978492e-09
"BdiBd21-3.2G0157400";"11";"Unknown 3";1.26076282835875e-13;0.373509488170714;0.9;0.574;4.92554821783196e-09
"BdiBd21-3.1G0746400";"11";"Unknown 3";1.3726916231346e-13;0.848448841270026;0.381;0.155;5.36283163326224e-09
"BdiBd21-3.3G0495400";"11";"Unknown 3";1.39348198670296e-13;0.625596183223418;0.356;0.137;5.44405542565114e-09
"BdiBd21-3.2G0594800";"11";"Unknown 3";1.43112557905508e-13;0.489767367899481;0.994;0.913;5.59112141225239e-09
"BdiBd21-3.3G0610000";"11";"Unknown 3";1.47951459091758e-13;1.04325566469587;0.362;0.142;5.78016760379679e-09
"BdiBd21-3.3G0197600";"11";"Unknown 3";1.54664473639084e-13;0.676014628820153;0.419;0.175;6.04243165613175e-09
"BdiBd21-3.2G0160100";"11";"Unknown 3";1.69776280246791e-13;0.849583597301266;0.438;0.189;6.63281971668165e-09
"BdiBd21-3.4G0477300";"11";"Unknown 3";1.77475699419188e-13;0.522495898859371;0.95;0.763;6.93362062490883e-09
"BdiBd21-3.4G0616600";"11";"Unknown 3";1.83301057308538e-13;1.38585914739237;0.456;0.212;7.16120570692996e-09
"BdiBd21-3.2G0318300";"11";"Unknown 3";1.88471555332675e-13;0.437317318556815;0.637;0.314;7.36320672373693e-09
"BdiBd21-3.2G0127100";"11";"Unknown 3";2.15904019990082e-13;0.717499028896803;0.637;0.335;8.4349382529725e-09
"BdiBd21-3.4G0275000";"11";"Unknown 3";2.34057875382266e-13;-1.25713861725007;0.412;0.743;9.14417307543437e-09
"BdiBd21-3.5G0319100";"11";"Unknown 3";2.36055264534274e-13;0.140542185017577;0.625;0.301;9.222207074825e-09
"BdiBd21-3.2G0719800";"11";"Unknown 3";2.55061077268186e-13;0.93104109735096;0.362;0.147;9.9647261667135e-09
"BdiBd21-3.3G0617800";"11";"Unknown 3";2.66171509211262e-13;0.59574604901665;0.462;0.206;1.03987885218656e-08
"BdiBd21-3.3G0080600";"11";"Unknown 3";2.66223791152732e-13;0.364418425861786;0.581;0.272;1.04008310727549e-08
"BdiBd21-3.4G0559700";"11";"Unknown 3";2.75604922448673e-13;0.725967607755899;0.662;0.351;1.07673331102248e-08
"BdiBd21-3.2G0126900";"11";"Unknown 3";2.77885311617072e-13;0.304679024087126;0.537;0.248;1.08564233542558e-08
"BdiBd21-3.5G0287500";"11";"Unknown 3";2.78935711684276e-13;0.21081066317038;0.588;0.276;1.08974603840813e-08
"BdiBd21-3.2G0751200";"11";"Unknown 3";2.82890591358865e-13;0.458967385173518;0.406;0.166;1.10519696232081e-08
"BdiBd21-3.4G0082300";"11";"Unknown 3";2.91432667032318e-13;0.310960418585725;0.325;0.115;1.13856914356186e-08
"BdiBd21-3.2G0376200";"11";"Unknown 3";2.93796245191813e-13;0.657610206213537;0.262;0.084;1.14780317071538e-08
"BdiBd21-3.4G0073200";"11";"Unknown 3";3.05657160848089e-13;0.929602578241321;0.475;0.224;1.19414139600131e-08
"BdiBd21-3.2G0227200";"11";"Unknown 3";3.11920457337582e-13;-0.106150082667336;0.619;0.285;1.21861084272646e-08
"BdiBd21-3.2G0423600";"11";"Unknown 3";3.41383293167231e-13;0.641511907265055;0.456;0.199;1.33371624974574e-08
"BdiBd21-3.1G0737100";"11";"Unknown 3";3.46342601045252e-13;0.860690308322268;0.494;0.24;1.35309127376359e-08
"BdiBd21-3.2G0217500";"11";"Unknown 3";3.51905382069871e-13;0.484802712080262;0.4;0.162;1.37482394667057e-08
"BdiBd21-3.2G0605400";"11";"Unknown 3";3.6607129126657e-13;0.107351718208872;0.431;0.171;1.43016732072024e-08
"BdiBd21-3.1G0624200";"11";"Unknown 3";3.82796807965027e-13;-1.84134575634475;0.819;0.881;1.49551056935777e-08
"BdiBd21-3.5G0069000";"11";"Unknown 3";3.98043650151878e-13;0.658116999519481;0.681;0.363;1.55507693241336e-08
"BdiBd21-3.1G0086800";"11";"Unknown 3";4.05574469044674e-13;0.488321593731094;0.931;0.604;1.58449833566373e-08
"BdiBd21-3.2G0305100";"11";"Unknown 3";4.1817106533008e-13;0.553987656484187;0.694;0.367;1.63371071803155e-08
"BdiBd21-3.3G0319800";"11";"Unknown 3";4.43582945750856e-13;0.49522849239926;0.9;0.581;1.73298985245944e-08
"BdiBd21-3.3G0595500";"11";"Unknown 3";4.46744334732882e-13;0.18931532547329;0.394;0.155;1.74534076693442e-08
"BdiBd21-3.1G0056000";"11";"Unknown 3";4.54912863424585e-13;0.603268616472246;0.713;0.384;1.77725357482717e-08
"BdiBd21-3.3G0359500";"11";"Unknown 3";5.24154980092146e-13;0.560847229217232;0.562;0.271;2.047768676224e-08
"BdiBd21-3.2G0346600";"11";"Unknown 3";5.26312002687125e-13;0.561267319403352;0.506;0.234;2.05619573209806e-08
"BdiBd21-3.1G0687500";"11";"Unknown 3";5.57754855708461e-13;0.558240992613853;0.65;0.344;2.17903667028181e-08
"BdiBd21-3.5G0283500";"11";"Unknown 3";5.83245709553962e-13;0.505395706182276;0.994;0.823;2.27862433808542e-08
"BdiBd21-3.2G0626900";"11";"Unknown 3";5.85905254155654e-13;0.627602651938837;0.681;0.367;2.28901464693531e-08
"BdiBd21-3.1G0624300";"11";"Unknown 3";5.9475556639984e-13;-2.41031415995647;0.5;0.652;2.32359104681089e-08
"BdiBd21-3.2G0121300";"11";"Unknown 3";6.1985387362331e-13;0.566913305504284;0.7;0.374;2.42164511347155e-08
"BdiBd21-3.3G0464000";"11";"Unknown 3";6.74247000016777e-13;0.86590942572173;0.419;0.185;2.63414817966555e-08
"BdiBd21-3.1G0111200";"11";"Unknown 3";6.96195950591096e-13;0.393974656488012;0.988;0.783;2.71989833976929e-08
"BdiBd21-3.2G0617900";"11";"Unknown 3";6.97922657239903e-13;-0.231139656181004;0.894;0.55;2.72664423730485e-08
"BdiBd21-3.4G0074000";"11";"Unknown 3";7.0310634506085e-13;0.340330997875169;0.475;0.212;2.74689586888373e-08
"BdiBd21-3.4G0384900";"11";"Unknown 3";7.14007000823798e-13;0.435414979478604;0.812;0.46;2.78948255081841e-08
"BdiBd21-3.3G0752400";"11";"Unknown 3";7.97748847851096e-13;0.477511157101984;0.625;0.317;3.11664519878466e-08
"BdiBd21-3.3G0770900";"11";"Unknown 3";8.23118980174588e-13;0.66608415664964;0.825;0.484;3.21576123174608e-08
"BdiBd21-3.4G0456000";"11";"Unknown 3";8.58808814729522e-13;0.825296182645631;0.412;0.184;3.3551942773853e-08
"BdiBd21-3.1G0901600";"11";"Unknown 3";8.93009635471352e-13;0.528735027408306;0.462;0.202;3.48881004385948e-08
"BdiBd21-3.4G0449500";"11";"Unknown 3";9.0358049647796e-13;0.854228258852552;0.256;0.085;3.53010828364009e-08
"BdiBd21-3.3G0373500";"11";"Unknown 3";9.09386346284814e-13;0.289320520561896;0.3;0.105;3.55279057766551e-08
"BdiBd21-3.2G0615300";"11";"Unknown 3";9.67237870556099e-13;0.780010689435997;0.406;0.177;3.77880491268857e-08
"BdiBd21-3.1G0077100";"11";"Unknown 3";9.68431686037955e-13;-2.36350212350444;0.375;0.615;3.78346891101308e-08
"BdiBd21-3.5G0262000";"11";"Unknown 3";1.02059976774759e-12;0.456758910728076;0.7;0.361;3.98727917263629e-08
"BdiBd21-3.1G0602000";"11";"Unknown 3";1.06151336910721e-12;0.287090813964814;0.512;0.234;4.14712043042803e-08
"BdiBd21-3.2G0091100";"11";"Unknown 3";1.08064342929665e-12;0.355457782621874;0.45;0.197;4.22185774957617e-08
"BdiBd21-3.3G0020800";"11";"Unknown 3";1.0980063158487e-12;0.573208157643214;0.556;0.268;4.28969107475771e-08
"BdiBd21-3.1G0380300";"11";"Unknown 3";1.1610476219862e-12;0.211975203502918;0.956;0.723;4.53598084957569e-08
"BdiBd21-3.4G0107800";"11";"Unknown 3";1.23276415591446e-12;0.405257202660788;0.806;0.445;4.81616300432659e-08
"BdiBd21-3.5G0162900";"11";"Unknown 3";1.26372252074416e-12;0.952051656859561;0.256;0.087;4.93711114404327e-08
"BdiBd21-3.2G0655700";"11";"Unknown 3";1.38959477310821e-12;0.974093223941529;0.331;0.132;5.42886885957915e-08
"BdiBd21-3.1G0162500";"11";"Unknown 3";1.46369102644462e-12;0.153127993541475;0.412;0.173;5.71834810211383e-08
"BdiBd21-3.2G0035300";"11";"Unknown 3";1.47609417082129e-12;0.199089310377273;0.369;0.144;5.76680470656461e-08
"BdiBd21-3.3G0320100";"11";"Unknown 3";1.48062703333306e-12;0.267055304309454;0.606;0.293;5.78451369382558e-08
"BdiBd21-3.4G0529600";"11";"Unknown 3";1.48391449594479e-12;0.51763609839373;0.919;0.639;5.79735715275711e-08
"BdiBd21-3.2G0334300";"11";"Unknown 3";1.50723014576025e-12;0.156920435051781;0.594;0.29;5.88844673345614e-08
"BdiBd21-3.1G0882500";"11";"Unknown 3";1.58650872771833e-12;0.883882181958408;0.35;0.142;6.19817229744996e-08
"BdiBd21-3.2G0578900";"11";"Unknown 3";1.59832542074243e-12;0.524510197719694;0.95;0.655;6.24433775375651e-08
"BdiBd21-3.2G0594600";"11";"Unknown 3";1.63691844752683e-12;0.519013334619695;0.556;0.275;6.39511299079783e-08
"BdiBd21-3.4G0208300";"11";"Unknown 3";1.68963340710356e-12;0.165058370766814;0.669;0.329;6.60105979487217e-08
"BdiBd21-3.2G0725600";"11";"Unknown 3";1.70490517170151e-12;0.727603995096586;0.281;0.101;6.66072352480344e-08
"BdiBd21-3.4G0503300";"11";"Unknown 3";1.8196489141189e-12;0.484680794324975;0.75;0.415;7.10900437767972e-08
"BdiBd21-3.4G0558500";"11";"Unknown 3";1.9243983064202e-12;0.430164286417531;0.675;0.367;7.51823930352242e-08
"BdiBd21-3.5G0265600";"11";"Unknown 3";1.9365285753973e-12;0.706092341113654;0.35;0.142;7.56562983836217e-08
"BdiBd21-3.3G0602800";"11";"Unknown 3";1.95427470077765e-12;0.51867267146974;0.6;0.294;7.63496040099814e-08
"BdiBd21-3.2G0156100";"11";"Unknown 3";2.1412596762993e-12;0.675476479921387;0.438;0.198;8.36547330336611e-08
"BdiBd21-3.2G0393100";"11";"Unknown 3";2.17001988117305e-12;0.669769805442711;0.569;0.29;8.47783367176686e-08
"BdiBd21-3.3G0622400";"11";"Unknown 3";2.17945392925124e-12;0.396673528114571;0.488;0.221;8.51469061079874e-08
"BdiBd21-3.1G0859500";"11";"Unknown 3";2.25725621672352e-12;0.953604541357475;0.412;0.185;8.81864858749545e-08
"BdiBd21-3.2G0250100";"11";"Unknown 3";2.4188377990602e-12;1.01116948088864;0.25;0.085;9.44991551336837e-08
"BdiBd21-3.1G0964800";"11";"Unknown 3";2.43609213374965e-12;0.855941444870933;0.35;0.142;9.51732474813315e-08
"BdiBd21-3.5G0177100";"11";"Unknown 3";2.57170990122038e-12;0.185060567433497;0.781;0.403;1.00471562420878e-07
"BdiBd21-3.3G0048100";"11";"Unknown 3";2.70643846195053e-12;0.641108824005317;0.556;0.285;1.05735137831483e-07
"BdiBd21-3.1G0304200";"11";"Unknown 3";2.79852794404694e-12;0.448995088570954;0.725;0.386;1.09332889718026e-07
"BdiBd21-3.2G0619300";"11";"Unknown 3";2.84251816579314e-12;1.19729413801512;0.65;0.377;1.11051499701206e-07
"BdiBd21-3.3G0085900";"11";"Unknown 3";2.8498276762777e-12;0.679563335225678;0.275;0.1;1.11337067656817e-07
"BdiBd21-3.1G0366100";"11";"Unknown 3";2.93217024394242e-12;-0.231644228231976;0.531;0.234;1.14554027090343e-07
"BdiBd21-3.3G0706400";"11";"Unknown 3";3.02236341786168e-12;0.645543276109665;0.506;0.247;1.1807769400902e-07
"BdiBd21-3.2G0609000";"11";"Unknown 3";3.06744276458763e-12;0.696524509841507;0.356;0.146;1.19838853926909e-07
"BdiBd21-3.1G0210400";"11";"Unknown 3";3.12358653063436e-12;0.239229451241015;0.706;0.375;1.22032278578823e-07
"BdiBd21-3.5G0231400";"11";"Unknown 3";3.21129024487316e-12;0.526590853607156;0.613;0.319;1.25458687286705e-07
"BdiBd21-3.3G0330800";"11";"Unknown 3";3.21149825632491e-12;0.532916730587661;0.806;0.477;1.25466813878101e-07
"BdiBd21-3.1G0715800";"11";"Unknown 3";3.22239774554424e-12;0.577559185230484;0.894;0.579;1.25892635122923e-07
"BdiBd21-3.3G0146100";"11";"Unknown 3";3.2339154966773e-12;0.50329057945325;0.575;0.287;1.26342610624189e-07
"BdiBd21-3.4G0086300";"11";"Unknown 3";3.39602046829029e-12;0.587246231016583;0.519;0.249;1.32675727655165e-07
"BdiBd21-3.3G0389700";"11";"Unknown 3";3.81299243061985e-12;0.519670087889787;0.475;0.217;1.48965988279456e-07
"BdiBd21-3.2G0708300";"11";"Unknown 3";3.99673221425441e-12;0.692201475205225;0.262;0.092;1.56144334146491e-07
"BdiBd21-3.2G0597000";"11";"Unknown 3";4.2983269343342e-12;0.565501944453411;0.556;0.281;1.67927036670569e-07
"BdiBd21-3.3G0430500";"11";"Unknown 3";4.42631753581448e-12;0.551748605173938;0.894;0.633;1.729273734892e-07
"BdiBd21-3.4G0521600";"11";"Unknown 3";4.54436420117425e-12;0.503939778943568;0.894;0.549;1.77539220611476e-07
"BdiBd21-3.4G0622400";"11";"Unknown 3";4.5615092609051e-12;0.581077765687174;0.781;0.467;1.78209043805041e-07
"BdiBd21-3.3G0108800";"11";"Unknown 3";4.93282975911386e-12;0.659935084842293;0.525;0.26;1.9271579302906e-07
"BdiBd21-3.4G0499700";"11";"Unknown 3";5.25808750139896e-12;0.307129660906001;0.644;0.323;2.05422962504654e-07
"BdiBd21-3.5G0069700";"11";"Unknown 3";6.0023232100863e-12;0.471552621915947;0.637;0.338;2.34498763171652e-07
"BdiBd21-3.3G0454100";"11";"Unknown 3";6.01966405123356e-12;0.475108256009421;0.812;0.49;2.35176235153593e-07
"BdiBd21-3.1G0810800";"11";"Unknown 3";6.16905155885445e-12;0.652244043222336;0.444;0.205;2.41012506301326e-07
"BdiBd21-3.1G0878100";"11";"Unknown 3";6.1950333657693e-12;0.559177329885083;0.525;0.261;2.42027563533875e-07
"BdiBd21-3.3G0446400";"11";"Unknown 3";6.26412855604794e-12;0.451037790824678;0.769;0.436;2.44726974427681e-07
"BdiBd21-3.3G0507900";"11";"Unknown 3";6.39232364703739e-12;0.577465814096255;0.25;0.085;2.49735300242457e-07
"BdiBd21-3.1G0541200";"11";"Unknown 3";7.00163252704895e-12;0.357908771387711;0.938;0.644;2.73539779566748e-07
"BdiBd21-3.5G0225700";"11";"Unknown 3";7.16430976290039e-12;0.622314556485479;0.412;0.182;2.79895253816993e-07
"BdiBd21-3.3G0495700";"11";"Unknown 3";7.24788641354642e-12;0.294813753549776;0.425;0.183;2.83160426404432e-07
"BdiBd21-3.2G0304200";"11";"Unknown 3";7.25487761223247e-12;0.82753217496056;0.375;0.161;2.83433558554698e-07
"BdiBd21-3.1G0337300";"11";"Unknown 3";7.42905121902206e-12;0.345951457614333;0.388;0.162;2.90238173024754e-07
"BdiBd21-3.5G0186700";"11";"Unknown 3";7.51119427142304e-12;0.246182459286767;0.431;0.185;2.93447337795955e-07
"BdiBd21-3.2G0319600";"11";"Unknown 3";7.62124298511361e-12;0.734231768033759;0.406;0.184;2.97746720942419e-07
"BdiBd21-3.4G0577600";"11";"Unknown 3";7.72206882807455e-12;0.497376971401408;0.938;0.601;3.01685784975217e-07
"BdiBd21-3.1G0158800";"11";"Unknown 3";7.75147127544262e-12;-0.330761278176716;0.5;0.214;3.02834479788992e-07
"BdiBd21-3.2G0799400";"11";"Unknown 3";7.7565163131885e-12;0.638513591236898;0.494;0.242;3.03031579323648e-07
"BdiBd21-3.5G0017200";"11";"Unknown 3";7.87000389261447e-12;0.533274352934571;0.575;0.291;3.07465312076662e-07
"BdiBd21-3.2G0030600";"11";"Unknown 3";8.40687802848923e-12;0.191704463795801;0.256;0.086;3.28439910817017e-07
"BdiBd21-3.3G0454900";"11";"Unknown 3";8.46428921231918e-12;0.930214005627168;0.375;0.165;3.30682850946886e-07
"BdiBd21-3.5G0134600";"11";"Unknown 3";8.5469070057522e-12;0.296273838565419;0.456;0.204;3.33910562900727e-07
"BdiBd21-3.1G0475300";"11";"Unknown 3";8.61525149404734e-12;0.380502268540687;0.4;0.17;3.36580645369441e-07
"BdiBd21-3.3G0522000";"11";"Unknown 3";8.73605182153653e-12;0.486031560009075;0.8;0.474;3.41300072563789e-07
"BdiBd21-3.1G0576600";"11";"Unknown 3";9.05333210330323e-12;0.361523299625825;0.725;0.397;3.53695578611851e-07
"BdiBd21-3.3G0414800";"11";"Unknown 3";9.69024886212475e-12;0.308545778586343;0.85;0.508;3.7857864254549e-07
"BdiBd21-3.2G0725500";"11";"Unknown 3";9.71278908566731e-12;0.369546514867441;0.494;0.23;3.79459243998851e-07
"BdiBd21-3.4G0220100";"11";"Unknown 3";9.82267882744133e-12;0.520393304176505;0.875;0.569;3.83752416430478e-07
"BdiBd21-3.1G0929200";"11";"Unknown 3";1.05107545965432e-11;0.373794333133421;1;0.904;4.10634160577748e-07
"BdiBd21-3.4G0623400";"11";"Unknown 3";1.06117075795206e-11;0.347828803424182;0.594;0.296;4.14578191716712e-07
"BdiBd21-3.1G0665600";"11";"Unknown 3";1.0701025606284e-11;0.556697114635482;0.725;0.415;4.18067668386302e-07
"BdiBd21-3.2G0218500";"11";"Unknown 3";1.11785698990209e-11;0.334626386980523;0.7;0.38;4.36724368814949e-07
"BdiBd21-3.1G0415600";"11";"Unknown 3";1.12125944679688e-11;-0.13643667988751;0.694;0.338;4.38053640674604e-07
"BdiBd21-3.5G0323100";"11";"Unknown 3";1.13706309111597e-11;0.717255445380397;0.312;0.122;4.44227808437187e-07
"BdiBd21-3.2G0642700";"11";"Unknown 3";1.15764666788063e-11;0.617092630920494;0.344;0.143;4.52269400207604e-07
"BdiBd21-3.2G0186800";"11";"Unknown 3";1.22226368744272e-11;-2.67579940968963;0.394;0.563;4.77513977410121e-07
"BdiBd21-3.1G1004200";"11";"Unknown 3";1.23779836161225e-11;0.435759344312054;0.55;0.277;4.83583063914672e-07
"BdiBd21-3.4G0058700";"11";"Unknown 3";1.23865326404902e-11;0.347286814947014;0.794;0.426;4.83917057198672e-07
"BdiBd21-3.5G0120600";"11";"Unknown 3";1.2489995000799e-11;-1.74799649906782;0.738;0.766;4.87959124691215e-07
"BdiBd21-3.2G0760400";"11";"Unknown 3";1.25303112700487e-11;0.339101389178795;0.412;0.177;4.89534200698262e-07
"BdiBd21-3.1G0459300";"11";"Unknown 3";1.29826284837274e-11;0.517676828974366;0.456;0.212;5.07205329602262e-07
"BdiBd21-3.4G0108800";"11";"Unknown 3";1.42084082016966e-11;0.649540862474221;0.55;0.288;5.55094091623882e-07
"BdiBd21-3.3G0471000";"11";"Unknown 3";1.49838733191133e-11;0.479317059184299;0.619;0.326;5.85389962831118e-07
"BdiBd21-3.3G0508400";"11";"Unknown 3";1.52497879466563e-11;0.455424847413517;0.312;0.121;5.95778715499968e-07
"BdiBd21-3.1G0396900";"11";"Unknown 3";1.53622572109338e-11;0.39355725561125;1;0.874;6.00172664716763e-07
"BdiBd21-3.2G0075000";"11";"Unknown 3";1.5567121936708e-11;0.523594398733106;0.819;0.484;6.08176319823308e-07
"BdiBd21-3.1G0931600";"11";"Unknown 3";1.56038505909529e-11;0.494872956093107;0.325;0.128;6.09611234887346e-07
"BdiBd21-3.1G0059700";"11";"Unknown 3";1.57625100284044e-11;0.558082826560245;0.338;0.138;6.15809741789701e-07
"BdiBd21-3.1G0078900";"11";"Unknown 3";1.59421068247192e-11;1.11585651635821;0.4;0.185;6.22826229428131e-07
"BdiBd21-3.1G0593100";"11";"Unknown 3";1.60746611618826e-11;0.52451832335947;0.619;0.336;6.28004862272431e-07
"BdiBd21-3.1G0049200";"11";"Unknown 3";1.62882184065642e-11;0.549262425794861;0.931;0.629;6.36348116707652e-07
"BdiBd21-3.2G0716500";"11";"Unknown 3";1.65794481736469e-11;0.512275562191659;0.838;0.501;6.47725881248036e-07
"BdiBd21-3.1G0162750";"11";"Unknown 3";1.68280696635897e-11;0.483609925256726;0.875;0.548;6.57439025617121e-07
"BdiBd21-3.1G0063700";"11";"Unknown 3";1.7323558431437e-11;0.942186483507213;0.419;0.2;6.7679678079938e-07
"BdiBd21-3.1G0633500";"11";"Unknown 3";1.76674311882956e-11;0.455465451984101;0.613;0.31;6.90231201664331e-07
"BdiBd21-3.3G0461600";"11";"Unknown 3";1.84401116404953e-11;1.01217978982659;0.306;0.125;7.20418281570869e-07
"BdiBd21-3.3G0422000";"11";"Unknown 3";1.8562337557153e-11;0.338196287850288;0.456;0.214;7.25193403682854e-07
"BdiBd21-3.1G0509700";"11";"Unknown 3";1.95314161537554e-11;0.581876152432737;0.906;0.63;7.63053366294915e-07
"BdiBd21-3.1G0277200";"11";"Unknown 3";1.98832884249117e-11;0.600423445569448;0.869;0.593;7.76800312184452e-07
"BdiBd21-3.2G0259900";"11";"Unknown 3";2.01775987341055e-11;0.436654393588289;0.706;0.389;7.88298427344032e-07
"BdiBd21-3.3G0404600";"11";"Unknown 3";2.03142878282833e-11;0.446899221019952;0.625;0.329;7.93638596875371e-07
"BdiBd21-3.3G0133900";"11";"Unknown 3";2.17353241529742e-11;0.490961488305328;0.3;0.115;8.49155644008396e-07
"BdiBd21-3.3G0223900";"11";"Unknown 3";2.17920837193966e-11;-2.53138509363612;0.35;0.59;8.51373126749386e-07
"BdiBd21-3.1G0417000";"11";"Unknown 3";2.21216055797977e-11;-0.465388251929447;0.625;0.306;8.64246886791537e-07
"BdiBd21-3.5G0329500";"11";"Unknown 3";2.24034247925194e-11;0.480013865565979;0.469;0.225;8.75256999794148e-07
"BdiBd21-3.3G0731500";"11";"Unknown 3";2.28005610543093e-11;0.144065211637885;0.581;0.283;8.90772319269755e-07
"BdiBd21-3.3G0110500";"11";"Unknown 3";2.38150449011419e-11;0.151020605339375;0.462;0.214;9.30406174197811e-07
"BdiBd21-3.3G0705600";"11";"Unknown 3";2.53182311450483e-11;-2.39757730242624;0.25;0.466;9.89132654374749e-07
"BdiBd21-3.4G0564200";"11";"Unknown 3";2.62936338872026e-11;0.6563909691622;0.431;0.201;1.02723968870523e-06
"BdiBd21-3.1G0116900";"11";"Unknown 3";2.71742274755468e-11;0.152506095516012;0.787;0.441;1.06164271901466e-06
"BdiBd21-3.3G0303200";"11";"Unknown 3";2.75274101559691e-11;0.470220379828158;0.856;0.537;1.0754408599734e-06
"BdiBd21-3.3G0767000";"11";"Unknown 3";2.77601941390478e-11;0.364418634145618;0.7;0.384;1.08453526462432e-06
"BdiBd21-3.4G0064700";"11";"Unknown 3";2.79293374092383e-11;0.574506848865663;0.444;0.207;1.09114335390412e-06
"BdiBd21-3.3G0175300";"11";"Unknown 3";2.91289378426799e-11;0.500449236525751;0.844;0.471;1.13800934363782e-06
"BdiBd21-3.2G0784000";"11";"Unknown 3";2.95224405038015e-11;0.409223064130637;0.713;0.384;1.15338270560252e-06
"BdiBd21-3.3G0192400";"11";"Unknown 3";3.32650846586266e-11;0.542283624655182;0.669;0.369;1.29960032744322e-06
"BdiBd21-3.3G0377000";"11";"Unknown 3";3.40234734753299e-11;0.307336734801766;0.419;0.19;1.32922906173419e-06
